value,var,ver,pft,param,time
0.534332,RDI,No recruitement,evergreen temperate conifer,Low RDI,131
0.5786521,RDI,No recruitement,evergreen temperate conifer,high RDI,131
0.29921275,RDI,Recruitement,evergreen temperate conifer,Low RDI,131
0.07610432,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,131
0.26573032,RDI,No recruitement,deciduous temperate broadleaved,high RDI,131
0.43455338,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,131
28.603762,BA,No recruitement,evergreen temperate conifer,Low RDI,131
29.242617,BA,No recruitement,evergreen temperate conifer,high RDI,131
10.676227,BA,Recruitement,evergreen temperate conifer,Low RDI,131
1.3108684,BA,No recruitement,deciduous temperate broadleaved,Low RDI,131
6.0295095,BA,No recruitement,deciduous temperate broadleaved,high RDI,131
15.471879,BA,Recruitement,deciduous temperate broadleaved,Low RDI,131
0.2482714,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,131
0.19676895,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,131
0.047562264,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,131
0.21885511,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,131
0.11267845,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,131
0.27383956,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,131
0.059132844,IND,No recruitement,evergreen temperate conifer,Low RDI,131
0.09615782,IND,No recruitement,evergreen temperate conifer,high RDI,131
0.5996082,IND,Recruitement,evergreen temperate conifer,Low RDI,131
0.14628215,IND,No recruitement,deciduous temperate broadleaved,Low RDI,131
0.06045064,IND,No recruitement,deciduous temperate broadleaved,high RDI,131
0.026267856,IND,Recruitement,deciduous temperate broadleaved,Low RDI,131
0.46688005,RDI,No recruitement,evergreen temperate conifer,Low RDI,132
0.59654754,RDI,No recruitement,evergreen temperate conifer,high RDI,132
0.35273525,RDI,Recruitement,evergreen temperate conifer,Low RDI,132
0.19066308,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,132
0.28213057,RDI,No recruitement,deciduous temperate broadleaved,high RDI,132
0.4458637,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,132
24.999613,BA,No recruitement,evergreen temperate conifer,Low RDI,132
30.280426,BA,No recruitement,evergreen temperate conifer,high RDI,132
12.877707,BA,Recruitement,evergreen temperate conifer,Low RDI,132
2.098496,BA,No recruitement,deciduous temperate broadleaved,Low RDI,132
6.543707,BA,No recruitement,deciduous temperate broadleaved,high RDI,132
16.026743,BA,Recruitement,deciduous temperate broadleaved,Low RDI,132
0.24907148,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,132
0.2003447,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,132
0.05228709,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,132
0.026785204,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,132
0.117441,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,132
0.27884862,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,132
0.051308725,IND,No recruitement,evergreen temperate conifer,Low RDI,132
0.09604967,IND,No recruitement,evergreen temperate conifer,high RDI,132
0.59905905,IND,Recruitement,evergreen temperate conifer,Low RDI,132
0.3690155,IND,No recruitement,deciduous temperate broadleaved,Low RDI,132
0.060336493,IND,No recruitement,deciduous temperate broadleaved,high RDI,132
0.026232557,IND,Recruitement,deciduous temperate broadleaved,Low RDI,132
0.48976514,RDI,No recruitement,evergreen temperate conifer,Low RDI,133
0.61237276,RDI,No recruitement,evergreen temperate conifer,high RDI,133
0.39967662,RDI,Recruitement,evergreen temperate conifer,Low RDI,133
0.23783937,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,133
0.20606326,RDI,No recruitement,deciduous temperate broadleaved,high RDI,133
0.397855,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,133
26.216953,BA,No recruitement,evergreen temperate conifer,Low RDI,133
31.227621,BA,No recruitement,evergreen temperate conifer,high RDI,133
14.849201,BA,Recruitement,evergreen temperate conifer,Low RDI,133
2.8111503,BA,No recruitement,deciduous temperate broadleaved,Low RDI,133
4.941013,BA,No recruitement,deciduous temperate broadleaved,high RDI,133
14.44367,BA,Recruitement,deciduous temperate broadleaved,Low RDI,133
0.24876663,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,133
0.20359786,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,133
0.056185443,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,133
0.031115353,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,133
0.12553214,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,133
0.28454813,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,133
0.05393965,IND,No recruitement,evergreen temperate conifer,Low RDI,133
0.09585856,IND,No recruitement,evergreen temperate conifer,high RDI,133
0.5985065,IND,Recruitement,evergreen temperate conifer,Low RDI,133
0.3691111,IND,No recruitement,deciduous temperate broadleaved,Low RDI,133
0.03988809,IND,No recruitement,deciduous temperate broadleaved,high RDI,133
0.022711307,IND,Recruitement,deciduous temperate broadleaved,Low RDI,133
0.51180756,RDI,No recruitement,evergreen temperate conifer,Low RDI,134
0.475351,RDI,No recruitement,evergreen temperate conifer,high RDI,134
0.437712,RDI,Recruitement,evergreen temperate conifer,Low RDI,134
0.2631261,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,134
0.22988153,RDI,No recruitement,deciduous temperate broadleaved,high RDI,134
0.41083962,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,134
27.40035,BA,No recruitement,evergreen temperate conifer,Low RDI,134
24.630009,BA,No recruitement,evergreen temperate conifer,high RDI,134
16.471378,BA,Recruitement,evergreen temperate conifer,Low RDI,134
3.2166874,BA,No recruitement,deciduous temperate broadleaved,Low RDI,134
5.722583,BA,No recruitement,deciduous temperate broadleaved,high RDI,134
15.083854,BA,Recruitement,deciduous temperate broadleaved,Low RDI,134
0.2488941,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,134
0.21783005,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,134
0.05921239,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,134
0.033299338,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,134
0.13516721,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,134
0.2909275,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,134
0.056316774,IND,No recruitement,evergreen temperate conifer,Low RDI,134
0.06608404,IND,No recruitement,evergreen temperate conifer,high RDI,134
0.59795076,IND,Recruitement,evergreen temperate conifer,Low RDI,134
0.36918756,IND,No recruitement,deciduous temperate broadleaved,Low RDI,134
0.039849788,IND,No recruitement,deciduous temperate broadleaved,high RDI,134
0.022689108,IND,Recruitement,deciduous temperate broadleaved,Low RDI,134
0.5326719,RDI,No recruitement,evergreen temperate conifer,Low RDI,135
0.49473754,RDI,No recruitement,evergreen temperate conifer,high RDI,135
0.46720222,RDI,Recruitement,evergreen temperate conifer,Low RDI,135
0.19709517,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,135
0.2513561,RDI,No recruitement,deciduous temperate broadleaved,high RDI,135
0.42462024,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,135
28.526682,BA,No recruitement,evergreen temperate conifer,Low RDI,135
25.782251,BA,No recruitement,evergreen temperate conifer,high RDI,135
17.743996,BA,Recruitement,evergreen temperate conifer,Low RDI,135
2.5535805,BA,No recruitement,deciduous temperate broadleaved,Low RDI,135
6.45114,BA,No recruitement,deciduous temperate broadleaved,high RDI,135
15.770851,BA,Recruitement,deciduous temperate broadleaved,Low RDI,135
0.24922597,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,135
0.22299054,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,135
0.061490547,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,135
0.037621945,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,135
0.1436057,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,135
0.29762563,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,135
0.05847593,IND,No recruitement,evergreen temperate conifer,Low RDI,135
0.06601165,IND,No recruitement,evergreen temperate conifer,high RDI,135
0.5973924,IND,Recruitement,evergreen temperate conifer,Low RDI,135
0.23558752,IND,No recruitement,deciduous temperate broadleaved,Low RDI,135
0.03981141,IND,No recruitement,deciduous temperate broadleaved,high RDI,135
0.02266691,IND,Recruitement,deciduous temperate broadleaved,Low RDI,135
0.5523574,RDI,No recruitement,evergreen temperate conifer,Low RDI,136
0.51378053,RDI,No recruitement,evergreen temperate conifer,high RDI,136
0.4924845,RDI,Recruitement,evergreen temperate conifer,Low RDI,136
0.21670386,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,136
0.2659076,RDI,No recruitement,deciduous temperate broadleaved,high RDI,136
0.43381828,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,136
29.592909,BA,No recruitement,evergreen temperate conifer,Low RDI,136
26.920729,BA,No recruitement,evergreen temperate conifer,high RDI,136
18.844984,BA,Recruitement,evergreen temperate conifer,Low RDI,136
3.0553596,BA,No recruitement,deciduous temperate broadleaved,Low RDI,136
6.9578414,BA,No recruitement,deciduous temperate broadleaved,high RDI,136
16.23543,BA,Recruitement,deciduous temperate broadleaved,Low RDI,136
0.24963762,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,136
0.22798894,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,136
0.06340063,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,136
0.043949716,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,136
0.14922942,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,136
0.30213135,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,136
0.0604618,IND,No recruitement,evergreen temperate conifer,Low RDI,136
0.06593805,IND,No recruitement,evergreen temperate conifer,high RDI,136
0.59683216,IND,Recruitement,evergreen temperate conifer,Low RDI,136
0.20072475,IND,No recruitement,deciduous temperate broadleaved,Low RDI,136
0.039773062,IND,No recruitement,deciduous temperate broadleaved,high RDI,136
0.022644648,IND,Recruitement,deciduous temperate broadleaved,Low RDI,136
0.5712681,RDI,No recruitement,evergreen temperate conifer,Low RDI,137
0.5315579,RDI,No recruitement,evergreen temperate conifer,high RDI,137
0.5166437,RDI,Recruitement,evergreen temperate conifer,Low RDI,137
0.2556826,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,137
0.27984494,RDI,No recruitement,deciduous temperate broadleaved,high RDI,137
0.44576818,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,137
30.621395,BA,No recruitement,evergreen temperate conifer,Low RDI,137
27.989502,BA,No recruitement,evergreen temperate conifer,high RDI,137
19.904951,BA,Recruitement,evergreen temperate conifer,Low RDI,137
3.807952,BA,No recruitement,deciduous temperate broadleaved,Low RDI,137
7.461596,BA,No recruitement,deciduous temperate broadleaved,high RDI,137
16.85314,BA,Recruitement,deciduous temperate broadleaved,Low RDI,137
0.25014678,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,137
0.23260435,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,137
0.06519065,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,137
0.049078725,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,137
0.1546125,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,137
0.30797502,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,137
0.06230875,IND,No recruitement,evergreen temperate conifer,Low RDI,137
0.06586328,IND,No recruitement,evergreen temperate conifer,high RDI,137
0.59627026,IND,Recruitement,evergreen temperate conifer,Low RDI,137
0.20100322,IND,No recruitement,deciduous temperate broadleaved,Low RDI,137
0.039701838,IND,No recruitement,deciduous temperate broadleaved,high RDI,137
0.022612456,IND,Recruitement,deciduous temperate broadleaved,Low RDI,137
0.5122528,RDI,No recruitement,evergreen temperate conifer,Low RDI,138
0.548194,RDI,No recruitement,evergreen temperate conifer,high RDI,138
0.53965056,RDI,Recruitement,evergreen temperate conifer,Low RDI,138
0.20035733,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,138
0.21156351,RDI,No recruitement,deciduous temperate broadleaved,high RDI,138
0.34640452,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,138
27.501678,BA,No recruitement,evergreen temperate conifer,Low RDI,138
28.994923,BA,No recruitement,evergreen temperate conifer,high RDI,138
20.952522,BA,Recruitement,evergreen temperate conifer,Low RDI,138
3.1363971,BA,No recruitement,deciduous temperate broadleaved,Low RDI,138
5.7932034,BA,No recruitement,deciduous temperate broadleaved,high RDI,138
13.224958,BA,Recruitement,deciduous temperate broadleaved,Low RDI,138
0.2512599,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,138
0.23688239,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,138
0.06693022,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,138
0.05450582,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,138
0.16312774,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,138
0.31406432,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,138
0.0555362,IND,No recruitement,evergreen temperate conifer,Low RDI,138
0.06578741,IND,No recruitement,evergreen temperate conifer,high RDI,138
0.59484,IND,Recruitement,evergreen temperate conifer,Low RDI,138
0.13694604,IND,No recruitement,deciduous temperate broadleaved,Low RDI,138
0.027702276,IND,No recruitement,deciduous temperate broadleaved,high RDI,138
0.02029431,IND,Recruitement,deciduous temperate broadleaved,Low RDI,138
0.47403044,RDI,No recruitement,evergreen temperate conifer,Low RDI,139
0.5642539,RDI,No recruitement,evergreen temperate conifer,high RDI,139
0.31924397,RDI,Recruitement,evergreen temperate conifer,Low RDI,139
0.21497743,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,139
0.23137426,RDI,No recruitement,deciduous temperate broadleaved,high RDI,139
0.4853632,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,139
25.43697,BA,No recruitement,evergreen temperate conifer,Low RDI,139
29.970098,BA,No recruitement,evergreen temperate conifer,high RDI,139
12.79135,BA,Recruitement,evergreen temperate conifer,Low RDI,139
3.625167,BA,No recruitement,deciduous temperate broadleaved,Low RDI,139
6.533429,BA,No recruitement,deciduous temperate broadleaved,high RDI,139
4.8667254,BA,Recruitement,deciduous temperate broadleaved,Low RDI,139
0.2512603,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,139
0.2409748,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,139
0.07638403,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,139
0.0625864,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,139
0.17332411,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,139
0.022545878,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,139
0.05130108,IND,No recruitement,evergreen temperate conifer,Low RDI,139
0.0657105,IND,No recruitement,evergreen temperate conifer,high RDI,139
0.2788739,IND,Recruitement,evergreen temperate conifer,Low RDI,139
0.11751353,IND,No recruitement,deciduous temperate broadleaved,Low RDI,139
0.027675616,IND,No recruitement,deciduous temperate broadleaved,high RDI,139
1.2190214,IND,Recruitement,deciduous temperate broadleaved,Low RDI,139
0.49703702,RDI,No recruitement,evergreen temperate conifer,Low RDI,140
0.57937205,RDI,No recruitement,evergreen temperate conifer,high RDI,140
0.35809246,RDI,Recruitement,evergreen temperate conifer,Low RDI,140
0.24770744,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,140
0.24976009,RDI,No recruitement,deciduous temperate broadleaved,high RDI,140
0.49720478,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,140
26.664864,BA,No recruitement,evergreen temperate conifer,Low RDI,140
30.892282,BA,No recruitement,evergreen temperate conifer,high RDI,140
14.581159,BA,Recruitement,evergreen temperate conifer,Low RDI,140
4.375215,BA,No recruitement,deciduous temperate broadleaved,Low RDI,140
7.239947,BA,No recruitement,deciduous temperate broadleaved,high RDI,140
5.034176,BA,Recruitement,deciduous temperate broadleaved,Low RDI,140
0.2510074,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,140
0.24480027,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,140
0.081604674,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,140
0.068724476,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,140
0.18256268,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,140
0.022941694,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,140
0.053886164,IND,No recruitement,evergreen temperate conifer,Low RDI,140
0.06563258,IND,No recruitement,evergreen temperate conifer,high RDI,140
0.2786141,IND,Recruitement,evergreen temperate conifer,Low RDI,140
0.11783689,IND,No recruitement,deciduous temperate broadleaved,Low RDI,140
0.027648881,IND,No recruitement,deciduous temperate broadleaved,high RDI,140
1.2167529,IND,Recruitement,deciduous temperate broadleaved,Low RDI,140
0.51882994,RDI,No recruitement,evergreen temperate conifer,Low RDI,141
0.5931325,RDI,No recruitement,evergreen temperate conifer,high RDI,141
0.39460626,RDI,Recruitement,evergreen temperate conifer,Low RDI,141
0.27049932,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,141
0.2629555,RDI,No recruitement,deciduous temperate broadleaved,high RDI,141
0.3855376,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,141
27.836607,BA,No recruitement,evergreen temperate conifer,Low RDI,141
31.759905,BA,No recruitement,evergreen temperate conifer,high RDI,141
16.28928,BA,Recruitement,evergreen temperate conifer,Low RDI,141
4.916826,BA,No recruitement,deciduous temperate broadleaved,Low RDI,141
7.7589755,BA,No recruitement,deciduous temperate broadleaved,high RDI,141
4.12141,BA,Recruitement,deciduous temperate broadleaved,Low RDI,141
0.251103,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,141
0.24840105,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,141
0.086300544,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,141
0.07276577,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,141
0.18909955,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,141
0.025533468,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,141
0.056211498,IND,No recruitement,evergreen temperate conifer,Low RDI,141
0.065497935,IND,No recruitement,evergreen temperate conifer,high RDI,141
0.2783525,IND,Recruitement,evergreen temperate conifer,Low RDI,141
0.11818126,IND,No recruitement,deciduous temperate broadleaved,Low RDI,141
0.027622182,IND,No recruitement,deciduous temperate broadleaved,high RDI,141
0.8037622,IND,Recruitement,deciduous temperate broadleaved,Low RDI,141
0.53931135,RDI,No recruitement,evergreen temperate conifer,Low RDI,142
0.4618554,RDI,No recruitement,evergreen temperate conifer,high RDI,142
0.42619684,RDI,Recruitement,evergreen temperate conifer,Low RDI,142
0.21147789,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,142
0.2760532,RDI,No recruitement,deciduous temperate broadleaved,high RDI,142
0.43731532,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,142
28.9425,BA,No recruitement,evergreen temperate conifer,Low RDI,142
25.187227,BA,No recruitement,evergreen temperate conifer,high RDI,142
17.785683,BA,Recruitement,evergreen temperate conifer,Low RDI,142
3.9949205,BA,No recruitement,deciduous temperate broadleaved,Low RDI,142
8.292576,BA,No recruitement,deciduous temperate broadleaved,high RDI,142
4.88016,BA,Recruitement,deciduous temperate broadleaved,Low RDI,142
0.25135034,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,142
0.2658813,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,142
0.09022761,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,142
0.07875675,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,142
0.1955887,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,142
0.027804073,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,142
0.058329802,IND,No recruitement,evergreen temperate conifer,Low RDI,142
0.049117025,IND,No recruitement,evergreen temperate conifer,high RDI,142
0.27808872,IND,Recruitement,evergreen temperate conifer,Low RDI,142
0.08297266,IND,No recruitement,deciduous temperate broadleaved,Low RDI,142
0.027574122,IND,No recruitement,deciduous temperate broadleaved,high RDI,142
0.8029745,IND,Recruitement,deciduous temperate broadleaved,Low RDI,142
0.5588689,RDI,No recruitement,evergreen temperate conifer,Low RDI,143
0.22466685,RDI,No recruitement,evergreen temperate conifer,high RDI,143
0.45213273,RDI,Recruitement,evergreen temperate conifer,Low RDI,143
0.22273439,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,143
0.19068699,RDI,No recruitement,deciduous temperate broadleaved,high RDI,143
0.47601548,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,143
30.002974,BA,No recruitement,evergreen temperate conifer,Low RDI,143
6.772728,BA,No recruitement,evergreen temperate conifer,high RDI,143
19.026741,BA,Recruitement,evergreen temperate conifer,Low RDI,143
4.4419026,BA,No recruitement,deciduous temperate broadleaved,Low RDI,143
5.8514924,BA,No recruitement,deciduous temperate broadleaved,high RDI,143
5.4674687,BA,Recruitement,deciduous temperate broadleaved,Low RDI,143
0.25172263,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,143
0.023963759,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,143
0.0933723,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,143
0.08722982,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,143
0.20434645,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,143
0.029452855,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,143
0.06028845,IND,No recruitement,evergreen temperate conifer,Low RDI,143
1.4993379,IND,No recruitement,evergreen temperate conifer,high RDI,143
0.27782255,IND,Recruitement,evergreen temperate conifer,Low RDI,143
0.07421144,IND,No recruitement,deciduous temperate broadleaved,Low RDI,143
0.019697906,IND,No recruitement,deciduous temperate broadleaved,high RDI,143
0.8022052,IND,Recruitement,deciduous temperate broadleaved,Low RDI,143
0.57753754,RDI,No recruitement,evergreen temperate conifer,Low RDI,144
0.25973204,RDI,No recruitement,evergreen temperate conifer,high RDI,144
0.47426236,RDI,Recruitement,evergreen temperate conifer,Low RDI,144
0.25329506,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,144
0.2924032,RDI,No recruitement,deciduous temperate broadleaved,high RDI,144
0.509408,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,144
31.018473,BA,No recruitement,evergreen temperate conifer,Low RDI,144
7.990022,BA,No recruitement,evergreen temperate conifer,high RDI,144
20.094463,BA,Recruitement,evergreen temperate conifer,Low RDI,144
5.266188,BA,No recruitement,deciduous temperate broadleaved,Low RDI,144
2.9617047,BA,No recruitement,deciduous temperate broadleaved,high RDI,144
5.9964666,BA,Recruitement,deciduous temperate broadleaved,Low RDI,144
0.25216144,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,144
0.026048886,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,144
0.096004836,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,144
0.094768025,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,144
0.022937588,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,144
0.0308611,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,144
0.062112376,IND,No recruitement,evergreen temperate conifer,Low RDI,144
1.4980149,IND,No recruitement,evergreen temperate conifer,high RDI,144
0.27755457,IND,Recruitement,evergreen temperate conifer,Low RDI,144
0.07459138,IND,No recruitement,deciduous temperate broadleaved,Low RDI,144
0.7158546,IND,No recruitement,deciduous temperate broadleaved,high RDI,144
0.80070364,IND,Recruitement,deciduous temperate broadleaved,Low RDI,144
0.457451,RDI,No recruitement,evergreen temperate conifer,Low RDI,145
0.2862221,RDI,No recruitement,evergreen temperate conifer,high RDI,145
0.49529216,RDI,Recruitement,evergreen temperate conifer,Low RDI,145
0.21744943,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,145
0.18051161,RDI,No recruitement,deciduous temperate broadleaved,high RDI,145
0.39338544,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,145
24.625956,BA,No recruitement,evergreen temperate conifer,Low RDI,145
8.925515,BA,No recruitement,evergreen temperate conifer,high RDI,145
21.11618,BA,Recruitement,evergreen temperate conifer,Low RDI,145
4.6820536,BA,No recruitement,deciduous temperate broadleaved,Low RDI,145
2.0449622,BA,No recruitement,deciduous temperate broadleaved,high RDI,145
4.8471036,BA,Recruitement,deciduous temperate broadleaved,Low RDI,145
0.2536867,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,145
0.027550405,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,145
0.0984635,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,145
0.10189451,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,145
0.02848664,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,145
0.033777244,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,145
0.04867999,IND,No recruitement,evergreen temperate conifer,Low RDI,145
1.4966857,IND,No recruitement,evergreen temperate conifer,high RDI,145
0.27728516,IND,Recruitement,evergreen temperate conifer,Low RDI,145
0.057991616,IND,No recruitement,deciduous temperate broadleaved,Low RDI,145
0.31914333,IND,No recruitement,deciduous temperate broadleaved,high RDI,145
0.5401361,IND,Recruitement,deciduous temperate broadleaved,Low RDI,145
0.48022187,RDI,No recruitement,evergreen temperate conifer,Low RDI,146
0.29854876,RDI,No recruitement,evergreen temperate conifer,high RDI,146
0.5157993,RDI,Recruitement,evergreen temperate conifer,Low RDI,146
0.21806514,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,146
0.23347637,RDI,No recruitement,deciduous temperate broadleaved,high RDI,146
0.45078287,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,146
25.806314,BA,No recruitement,evergreen temperate conifer,Low RDI,146
9.365398,BA,No recruitement,evergreen temperate conifer,high RDI,146
22.118662,BA,Recruitement,evergreen temperate conifer,Low RDI,146
4.9196053,BA,No recruitement,deciduous temperate broadleaved,Low RDI,146
2.8846867,BA,No recruitement,deciduous temperate broadleaved,high RDI,146
5.8185873,BA,Recruitement,deciduous temperate broadleaved,Low RDI,146
0.2527425,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,146
0.028238578,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,146
0.100823805,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,146
0.1112815,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,146
0.033885043,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,146
0.03703101,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,146
0.05143776,IND,No recruitement,evergreen temperate conifer,Low RDI,146
1.4953485,IND,No recruitement,evergreen temperate conifer,high RDI,146
0.27701423,IND,Recruitement,evergreen temperate conifer,Low RDI,146
0.050522417,IND,No recruitement,deciduous temperate broadleaved,Low RDI,146
0.31883785,IND,No recruitement,deciduous temperate broadleaved,high RDI,146
0.5396182,IND,Recruitement,deciduous temperate broadleaved,Low RDI,146
0.5026894,RDI,No recruitement,evergreen temperate conifer,Low RDI,147
0.30668524,RDI,No recruitement,evergreen temperate conifer,high RDI,147
0.53487486,RDI,Recruitement,evergreen temperate conifer,Low RDI,147
0.24358742,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,147
0.26571703,RDI,No recruitement,deciduous temperate broadleaved,high RDI,147
0.48991188,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,147
27.004995,BA,No recruitement,evergreen temperate conifer,Low RDI,147
