value,var,ver,pft,param,time
0.095212996,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,33
0.07493121,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,33
0.094161615,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,33
0.0916767,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,33
0.0787177,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,33
0.2621132,IND,No recruitement,evergreen temperate conifer,Low RDI,33
0.24912906,IND,No recruitement,evergreen temperate conifer,high RDI,33
0.4514079,IND,Recruitement,evergreen temperate conifer,Low RDI,33
0.1731506,IND,No recruitement,deciduous temperate broadleaved,Low RDI,33
0.16218838,IND,No recruitement,deciduous temperate broadleaved,high RDI,33
0.28536493,IND,Recruitement,deciduous temperate broadleaved,Low RDI,33
0.4401947,RDI,No recruitement,evergreen temperate conifer,Low RDI,34
0.43671697,RDI,No recruitement,evergreen temperate conifer,high RDI,34
0.5169241,RDI,Recruitement,evergreen temperate conifer,Low RDI,34
0.6077397,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,34
0.5533481,RDI,No recruitement,deciduous temperate broadleaved,high RDI,34
0.75989676,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,34
18.598167,BA,No recruitement,evergreen temperate conifer,Low RDI,34
18.572851,BA,No recruitement,evergreen temperate conifer,high RDI,34
20.711506,BA,Recruitement,evergreen temperate conifer,Low RDI,34
12.767023,BA,No recruitement,deciduous temperate broadleaved,Low RDI,34
11.522657,BA,No recruitement,deciduous temperate broadleaved,high RDI,34
14.55808,BA,Recruitement,deciduous temperate broadleaved,Low RDI,34
0.09490711,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,34
0.097479045,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,34
0.0764711,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,34
0.09681862,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,34
0.095145315,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,34
0.080631755,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,34
0.26287317,IND,No recruitement,evergreen temperate conifer,Low RDI,34
0.24884471,IND,No recruitement,evergreen temperate conifer,high RDI,34
0.4509167,IND,Recruitement,evergreen temperate conifer,Low RDI,34
0.17339204,IND,No recruitement,deciduous temperate broadleaved,Low RDI,34
0.16203068,IND,No recruitement,deciduous temperate broadleaved,high RDI,34
0.2848801,IND,Recruitement,deciduous temperate broadleaved,Low RDI,34
0.4568398,RDI,No recruitement,evergreen temperate conifer,Low RDI,35
0.45285466,RDI,No recruitement,evergreen temperate conifer,high RDI,35
0.5340771,RDI,Recruitement,evergreen temperate conifer,Low RDI,35
0.63221294,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,35
0.58389974,RDI,No recruitement,deciduous temperate broadleaved,high RDI,35
0.59345174,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,35
19.394566,BA,No recruitement,evergreen temperate conifer,Low RDI,35
19.360313,BA,No recruitement,evergreen temperate conifer,high RDI,35
21.500067,BA,Recruitement,evergreen temperate conifer,Low RDI,35
13.454329,BA,No recruitement,deciduous temperate broadleaved,Low RDI,35
12.387046,BA,No recruitement,deciduous temperate broadleaved,high RDI,35
11.572087,BA,Recruitement,deciduous temperate broadleaved,Low RDI,35
0.09678776,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,35
0.09958272,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,35
0.077956475,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,35
0.09932495,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,35
0.098699525,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,35
0.08359271,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,35
0.26358423,IND,No recruitement,evergreen temperate conifer,Low RDI,35
0.2485558,IND,No recruitement,evergreen temperate conifer,high RDI,35
0.4504204,IND,Recruitement,evergreen temperate conifer,Low RDI,35
0.17362487,IND,No recruitement,deciduous temperate broadleaved,Low RDI,35
0.1618708,IND,No recruitement,deciduous temperate broadleaved,high RDI,35
0.21081063,IND,Recruitement,deciduous temperate broadleaved,Low RDI,35
0.47284356,RDI,No recruitement,evergreen temperate conifer,Low RDI,36
0.46832842,RDI,No recruitement,evergreen temperate conifer,high RDI,36
0.5501591,RDI,Recruitement,evergreen temperate conifer,Low RDI,36
0.6537306,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,36
0.60670376,RDI,No recruitement,deciduous temperate broadleaved,high RDI,36
0.6243032,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,36
20.163708,BA,No recruitement,evergreen temperate conifer,Low RDI,36
20.119543,BA,No recruitement,evergreen temperate conifer,high RDI,36
22.273252,BA,Recruitement,evergreen temperate conifer,Low RDI,36
14.06492,BA,No recruitement,deciduous temperate broadleaved,Low RDI,36
13.043366,BA,No recruitement,deciduous temperate broadleaved,high RDI,36
12.389223,BA,Recruitement,deciduous temperate broadleaved,Low RDI,36
0.09856205,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,36
0.10157673,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,36
0.079412326,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,36
0.10148718,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,36
0.101333715,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,36
0.08653703,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,36
0.2642615,IND,No recruitement,evergreen temperate conifer,Low RDI,36
0.24826263,IND,No recruitement,evergreen temperate conifer,high RDI,36
0.44928372,IND,Recruitement,evergreen temperate conifer,Low RDI,36
0.1738567,IND,No recruitement,deciduous temperate broadleaved,Low RDI,36
0.16171344,IND,No recruitement,deciduous temperate broadleaved,high RDI,36
0.21060482,IND,Recruitement,deciduous temperate broadleaved,Low RDI,36
0.488778,RDI,No recruitement,evergreen temperate conifer,Low RDI,37
0.48379314,RDI,No recruitement,evergreen temperate conifer,high RDI,37
0.33216244,RDI,Recruitement,evergreen temperate conifer,Low RDI,37
0.6731058,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,37
0.62935966,RDI,No recruitement,deciduous temperate broadleaved,high RDI,37
0.65506124,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,37
20.932926,BA,No recruitement,evergreen temperate conifer,Low RDI,37
20.88214,BA,No recruitement,evergreen temperate conifer,high RDI,37
13.852236,BA,Recruitement,evergreen temperate conifer,Low RDI,37
14.633133,BA,No recruitement,deciduous temperate broadleaved,Low RDI,37
13.704632,BA,No recruitement,deciduous temperate broadleaved,high RDI,37
13.218131,BA,Recruitement,deciduous temperate broadleaved,Low RDI,37
0.10030124,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,37
0.10354606,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,37
0.0899856,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,37
0.1034509,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,37
0.10392286,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,37
0.089430824,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,37
0.26491204,IND,No recruitement,evergreen temperate conifer,Low RDI,37
0.24796543,IND,No recruitement,evergreen temperate conifer,high RDI,37
0.21776031,IND,Recruitement,evergreen temperate conifer,Low RDI,37
0.17396435,IND,No recruitement,deciduous temperate broadleaved,Low RDI,37
0.16155379,IND,No recruitement,deciduous temperate broadleaved,high RDI,37
0.21039668,IND,Recruitement,deciduous temperate broadleaved,Low RDI,37
0.50412595,RDI,No recruitement,evergreen temperate conifer,Low RDI,38
0.49864572,RDI,No recruitement,evergreen temperate conifer,high RDI,38
0.3547647,RDI,Recruitement,evergreen temperate conifer,Low RDI,38
0.5300705,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,38
0.64991367,RDI,No recruitement,deciduous temperate broadleaved,high RDI,38
0.67994356,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,38
21.697403,BA,No recruitement,evergreen temperate conifer,Low RDI,38
21.63737,BA,No recruitement,evergreen temperate conifer,high RDI,38
14.933916,BA,Recruitement,evergreen temperate conifer,Low RDI,38
11.724502,BA,No recruitement,deciduous temperate broadleaved,Low RDI,38
14.312414,BA,No recruitement,deciduous temperate broadleaved,high RDI,38
13.899424,BA,Recruitement,deciduous temperate broadleaved,Low RDI,38
0.10201684,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,38
0.10548568,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,38
0.09347927,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,38
0.10715409,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,38
0.10625463,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,38
0.09175421,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,38
0.26525906,IND,No recruitement,evergreen temperate conifer,Low RDI,38
0.24742267,IND,No recruitement,evergreen temperate conifer,high RDI,38
0.21754308,IND,Recruitement,evergreen temperate conifer,Low RDI,38
0.12998074,IND,No recruitement,deciduous temperate broadleaved,Low RDI,38
0.16139555,IND,No recruitement,deciduous temperate broadleaved,high RDI,38
0.21019107,IND,Recruitement,deciduous temperate broadleaved,Low RDI,38
0.36833146,RDI,No recruitement,evergreen temperate conifer,Low RDI,39
0.3744778,RDI,No recruitement,evergreen temperate conifer,high RDI,39
0.3788326,RDI,Recruitement,evergreen temperate conifer,Low RDI,39
0.5588358,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,39
0.6705178,RDI,No recruitement,deciduous temperate broadleaved,high RDI,39
0.70403594,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,39
16.207392,BA,No recruitement,evergreen temperate conifer,Low RDI,39
16.592978,BA,No recruitement,evergreen temperate conifer,high RDI,39
16.096539,BA,Recruitement,evergreen temperate conifer,Low RDI,39
12.576031,BA,No recruitement,deciduous temperate broadleaved,Low RDI,39
14.942148,BA,No recruitement,deciduous temperate broadleaved,high RDI,39
14.568135,BA,Recruitement,deciduous temperate broadleaved,Low RDI,39
0.11197549,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,39
0.11519487,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,39
0.09709997,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,39
0.110873476,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,39
0.10862253,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,39
0.09398228,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,39
0.1645567,IND,No recruitement,evergreen temperate conifer,Low RDI,39
0.1591875,IND,No recruitement,evergreen temperate conifer,high RDI,39
0.21732096,IND,Recruitement,evergreen temperate conifer,Low RDI,39
0.1302339,IND,No recruitement,deciduous temperate broadleaved,Low RDI,39
0.16112593,IND,No recruitement,deciduous temperate broadleaved,high RDI,39
0.20998363,IND,Recruitement,deciduous temperate broadleaved,Low RDI,39
0.38826656,RDI,No recruitement,evergreen temperate conifer,Low RDI,40
0.39284545,RDI,No recruitement,evergreen temperate conifer,high RDI,40
0.40176898,RDI,Recruitement,evergreen temperate conifer,Low RDI,40
0.5833503,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,40
0.5320489,RDI,No recruitement,deciduous temperate broadleaved,high RDI,40
0.7267703,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,40
17.187536,BA,No recruitement,evergreen temperate conifer,Low RDI,40
17.526594,BA,No recruitement,evergreen temperate conifer,high RDI,40
17.214396,BA,Recruitement,evergreen temperate conifer,Low RDI,40
13.310114,BA,No recruitement,deciduous temperate broadleaved,Low RDI,40
12.077156,BA,No recruitement,deciduous temperate broadleaved,high RDI,40
15.206946,BA,Recruitement,deciduous temperate broadleaved,Low RDI,40
0.11475007,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,40
0.11845739,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,40
0.10047103,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,40
0.113938816,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,40
0.112766705,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,40
0.09606803,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,40
0.16617297,IND,No recruitement,evergreen temperate conifer,Low RDI,40
0.1590115,IND,No recruitement,evergreen temperate conifer,high RDI,40
0.2170937,IND,Recruitement,evergreen temperate conifer,Low RDI,40
0.13052733,IND,No recruitement,deciduous temperate broadleaved,Low RDI,40
0.120893866,IND,No recruitement,deciduous temperate broadleaved,high RDI,40
0.20977831,IND,Recruitement,deciduous temperate broadleaved,Low RDI,40
0.40818685,RDI,No recruitement,evergreen temperate conifer,Low RDI,41
0.4112091,RDI,No recruitement,evergreen temperate conifer,high RDI,41
0.42219102,RDI,Recruitement,evergreen temperate conifer,Low RDI,41
0.60600376,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,41
0.5567146,RDI,No recruitement,deciduous temperate broadleaved,high RDI,41
0.7502723,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,41
18.174278,BA,No recruitement,evergreen temperate conifer,Low RDI,41
18.466452,BA,No recruitement,evergreen temperate conifer,high RDI,41
18.217932,BA,Recruitement,evergreen temperate conifer,Low RDI,41
13.996704,BA,No recruitement,deciduous temperate broadleaved,Low RDI,41
12.836637,BA,No recruitement,deciduous temperate broadleaved,high RDI,41
15.874794,BA,Recruitement,deciduous temperate broadleaved,Low RDI,41
0.117489904,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,41
0.12166163,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,41
0.103415765,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,41
0.11671395,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,41
0.116323985,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,41
0.09820368,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,41
0.16761631,IND,No recruitement,evergreen temperate conifer,Low RDI,41
0.15883186,IND,No recruitement,evergreen temperate conifer,high RDI,41
0.21686146,IND,Recruitement,evergreen temperate conifer,Low RDI,41
0.13081326,IND,No recruitement,deciduous temperate broadleaved,Low RDI,41
0.12077464,IND,No recruitement,deciduous temperate broadleaved,high RDI,41
0.20957094,IND,Recruitement,deciduous temperate broadleaved,Low RDI,41
0.42686218,RDI,No recruitement,evergreen temperate conifer,Low RDI,42
0.42853746,RDI,No recruitement,evergreen temperate conifer,high RDI,42
0.4411263,RDI,Recruitement,evergreen temperate conifer,Low RDI,42
0.6267198,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,42
0.5812644,RDI,No recruitement,deciduous temperate broadleaved,high RDI,42
0.7709288,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,42
19.104595,BA,No recruitement,evergreen temperate conifer,Low RDI,42
19.359167,BA,No recruitement,evergreen temperate conifer,high RDI,42
19.155123,BA,Recruitement,evergreen temperate conifer,Low RDI,42
14.630573,BA,No recruitement,deciduous temperate broadleaved,Low RDI,42
13.605534,BA,No recruitement,deciduous temperate broadleaved,high RDI,42
16.483206,BA,Recruitement,deciduous temperate broadleaved,Low RDI,42
0.120001175,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,42
0.12464098,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,42
0.10610123,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,42
0.119197614,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,42
0.11981333,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,42
0.100117914,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,42
0.16890356,IND,No recruitement,evergreen temperate conifer,Low RDI,42
0.15864882,IND,No recruitement,evergreen temperate conifer,high RDI,42
0.21662508,IND,Recruitement,evergreen temperate conifer,Low RDI,42
0.1311,IND,No recruitement,deciduous temperate broadleaved,Low RDI,42
0.12065726,IND,No recruitement,deciduous temperate broadleaved,high RDI,42
0.20922683,IND,Recruitement,deciduous temperate broadleaved,Low RDI,42
0.44410437,RDI,No recruitement,evergreen temperate conifer,Low RDI,43
0.4445918,RDI,No recruitement,evergreen temperate conifer,high RDI,43
0.45936203,RDI,Recruitement,evergreen temperate conifer,Low RDI,43
0.64801,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,43
0.602167,RDI,No recruitement,deciduous temperate broadleaved,high RDI,43
0.611643,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,43
19.967226,BA,No recruitement,evergreen temperate conifer,Low RDI,43
20.191341,BA,No recruitement,evergreen temperate conifer,high RDI,43
20.063457,BA,Recruitement,evergreen temperate conifer,Low RDI,43
15.289179,BA,No recruitement,deciduous temperate broadleaved,Low RDI,43
14.269422,BA,No recruitement,deciduous temperate broadleaved,high RDI,43
13.264572,BA,Recruitement,deciduous temperate broadleaved,Low RDI,43
0.12225515,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,43
0.12736744,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,43
0.10864888,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,43
0.121720634,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,43
0.122766264,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,43
0.103079714,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,43
0.1700837,IND,No recruitement,evergreen temperate conifer,Low RDI,43
0.15846266,IND,No recruitement,evergreen temperate conifer,high RDI,43
0.21638474,IND,Recruitement,evergreen temperate conifer,Low RDI,43
0.1313817,IND,No recruitement,deciduous temperate broadleaved,Low RDI,43
0.12053831,IND,No recruitement,deciduous temperate broadleaved,high RDI,43
0.1589221,IND,Recruitement,deciduous temperate broadleaved,Low RDI,43
0.46070635,RDI,No recruitement,evergreen temperate conifer,Low RDI,44
0.46005327,RDI,No recruitement,evergreen temperate conifer,high RDI,44
0.47662696,RDI,Recruitement,evergreen temperate conifer,Low RDI,44
0.66709745,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,44
0.62066007,RDI,No recruitement,deciduous temperate broadleaved,high RDI,44
0.6376423,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,44
20.801414,BA,No recruitement,evergreen temperate conifer,Low RDI,44
20.997246,BA,No recruitement,evergreen temperate conifer,high RDI,44
20.92857,BA,Recruitement,evergreen temperate conifer,Low RDI,44
15.897631,BA,No recruitement,deciduous temperate broadleaved,Low RDI,44
14.864656,BA,No recruitement,deciduous temperate broadleaved,high RDI,44
14.029869,BA,Recruitement,deciduous temperate broadleaved,Low RDI,44
0.12437858,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,44
0.12996231,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,44
0.11103011,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,44
0.123988144,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,44
0.12536122,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,44
0.10606542,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,44
0.17119202,IND,No recruitement,evergreen temperate conifer,Low RDI,44
0.15827364,IND,No recruitement,evergreen temperate conifer,high RDI,44
0.21614046,IND,Recruitement,evergreen temperate conifer,Low RDI,44
0.1315774,IND,No recruitement,deciduous temperate broadleaved,Low RDI,44
0.12042109,IND,No recruitement,deciduous temperate broadleaved,high RDI,44
0.1587675,IND,Recruitement,deciduous temperate broadleaved,Low RDI,44
0.47681087,RDI,No recruitement,evergreen temperate conifer,Low RDI,45
0.47502565,RDI,No recruitement,evergreen temperate conifer,high RDI,45
0.49283352,RDI,Recruitement,evergreen temperate conifer,Low RDI,45
0.5377005,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,45
0.63994294,RDI,No recruitement,deciduous temperate broadleaved,high RDI,45
0.66450727,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,45
21.613811,BA,No recruitement,evergreen temperate conifer,Low RDI,45
21.781664,BA,No recruitement,evergreen temperate conifer,high RDI,45
21.745157,BA,Recruitement,evergreen temperate conifer,Low RDI,45
12.98975,BA,No recruitement,deciduous temperate broadleaved,Low RDI,45
15.491743,BA,No recruitement,deciduous temperate broadleaved,high RDI,45
14.832461,BA,Recruitement,deciduous temperate broadleaved,Low RDI,45
0.12639827,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,45
0.1324486,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,45
0.113241136,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,45
0.12750536,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,45
0.12804277,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,45
0.10911126,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,45
0.17224075,IND,No recruitement,evergreen temperate conifer,Low RDI,45
0.15808187,IND,No recruitement,evergreen temperate conifer,high RDI,45
0.21589266,IND,Recruitement,evergreen temperate conifer,Low RDI,45
0.10171461,IND,No recruitement,deciduous temperate broadleaved,Low RDI,45
0.12030242,IND,No recruitement,deciduous temperate broadleaved,high RDI,45
0.15861116,IND,Recruitement,deciduous temperate broadleaved,Low RDI,45
0.49200678,RDI,No recruitement,evergreen temperate conifer,Low RDI,46
0.48913172,RDI,No recruitement,evergreen temperate conifer,high RDI,46
0.50825506,RDI,Recruitement,evergreen temperate conifer,Low RDI,46
0.56165993,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,46
0.65777284,RDI,No recruitement,deciduous temperate broadleaved,high RDI,46
0.6864982,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,46
22.382654,BA,No recruitement,evergreen temperate conifer,Low RDI,46
22.524387,BA,No recruitement,evergreen temperate conifer,high RDI,46
22.526175,BA,Recruitement,evergreen temperate conifer,Low RDI,46
13.757727,BA,No recruitement,deciduous temperate broadleaved,Low RDI,46
16.078283,BA,No recruitement,deciduous temperate broadleaved,high RDI,46
15.498696,BA,Recruitement,deciduous temperate broadleaved,Low RDI,46
0.12825608,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,46
0.1347712,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,46
0.11532429,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,46
0.1310374,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,46
0.13050713,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,46
0.111591525,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,46
0.17323905,IND,No recruitement,evergreen temperate conifer,Low RDI,46
0.15788755,IND,No recruitement,evergreen temperate conifer,high RDI,46
0.21564156,IND,Recruitement,evergreen temperate conifer,Low RDI,46
0.10200229,IND,No recruitement,deciduous temperate broadleaved,Low RDI,46
0.120185025,IND,No recruitement,deciduous temperate broadleaved,high RDI,46
0.15845658,IND,Recruitement,deciduous temperate broadleaved,Low RDI,46
0.50667614,RDI,No recruitement,evergreen temperate conifer,Low RDI,47
0.50273407,RDI,No recruitement,evergreen temperate conifer,high RDI,47
0.52335256,RDI,Recruitement,evergreen temperate conifer,Low RDI,47
0.58339,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,47
0.67594165,RDI,No recruitement,deciduous temperate broadleaved,high RDI,47
0.70817614,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,47
23.127014,BA,No recruitement,evergreen temperate conifer,Low RDI,47
23.243877,BA,No recruitement,evergreen temperate conifer,high RDI,47
23.29438,BA,Recruitement,evergreen temperate conifer,Low RDI,47
14.462134,BA,No recruitement,deciduous temperate broadleaved,Low RDI,47
16.695774,BA,No recruitement,deciduous temperate broadleaved,high RDI,47
16.163368,BA,Recruitement,deciduous temperate broadleaved,Low RDI,47
0.13001052,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,47
0.13699241,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,47
0.11734365,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,47
0.13417341,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,47
0.13305776,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,47
0.11401587,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,47
0.17420262,IND,No recruitement,evergreen temperate conifer,Low RDI,47
0.15769081,IND,No recruitement,evergreen temperate conifer,high RDI,47
0.21538737,IND,Recruitement,evergreen temperate conifer,Low RDI,47
0.1022756,IND,No recruitement,deciduous temperate broadleaved,Low RDI,47
0.119989604,IND,No recruitement,deciduous temperate broadleaved,high RDI,47
0.1583003,IND,Recruitement,deciduous temperate broadleaved,Low RDI,47
0.5210689,RDI,No recruitement,evergreen temperate conifer,Low RDI,48
0.51605386,RDI,No recruitement,evergreen temperate conifer,high RDI,48
0.5377292,RDI,Recruitement,evergreen temperate conifer,Low RDI,48
0.60445946,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,48
0.5415505,RDI,No recruitement,deciduous temperate broadleaved,high RDI,48
0.7278693,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,48
23.85942,BA,No recruitement,evergreen temperate conifer,Low RDI,48
23.951433,BA,No recruitement,evergreen temperate conifer,high RDI,48
24.050436,BA,Recruitement,evergreen temperate conifer,Low RDI,48
15.150161,BA,No recruitement,deciduous temperate broadleaved,Low RDI,48
13.573498,BA,No recruitement,deciduous temperate broadleaved,high RDI,48
16.77401,BA,Recruitement,deciduous temperate broadleaved,Low RDI,48
0.1316989,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,48
0.13915004,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,48
0.11932584,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,48
0.13711369,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,48
0.13710257,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,48
0.11620682,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,48
0.17514177,IND,No recruitement,evergreen temperate conifer,Low RDI,48
0.15749173,IND,No recruitement,evergreen temperate conifer,high RDI,48
0.21492176,IND,Recruitement,evergreen temperate conifer,Low RDI,48
0.10259574,IND,No recruitement,deciduous temperate broadleaved,Low RDI,48
0.09192693,IND,No recruitement,deciduous temperate broadleaved,high RDI,48
0.15814562,IND,Recruitement,deciduous temperate broadleaved,Low RDI,48
0.5352501,RDI,No recruitement,evergreen temperate conifer,Low RDI,49
0.5291443,RDI,No recruitement,evergreen temperate conifer,high RDI,49
0.40263322,RDI,Recruitement,evergreen temperate conifer,Low RDI,49
0.6251381,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,49
0.56306005,RDI,No recruitement,deciduous temperate broadleaved,high RDI,49
0.7489733,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,49
24.583096,BA,No recruitement,evergreen temperate conifer,Low RDI,49
24.649683,BA,No recruitement,evergreen temperate conifer,high RDI,49
18.370495,BA,Recruitement,evergreen temperate conifer,Low RDI,49
15.832069,BA,No recruitement,deciduous temperate broadleaved,Low RDI,49
14.305085,BA,No recruitement,deciduous temperate broadleaved,high RDI,49
17.434757,BA,Recruitement,deciduous temperate broadleaved,Low RDI,49
0.13333279,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,49
0.14125419,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,49
0.12978148,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,49
0.1399525,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,49
0.14082293,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,49
0.11853211,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,49
0.1760586,IND,No recruitement,evergreen temperate conifer,Low RDI,49
0.15729038,IND,No recruitement,evergreen temperate conifer,high RDI,49
0.13885456,IND,Recruitement,evergreen temperate conifer,Low RDI,49
